source_code,source_name,target_code,target_name,weight
2412,,i24.c,P- and other fertiliser,1.0
2412,,i24.d,Chemicals nec,1.0
2413,,i24.a,"Plastics, basic",1.0
2413,,i24.a.w,Re-processing of secondary plastic into new plastic,1.0
2413,,i24.d,Chemicals nec,1.0
242,,i24.d,Chemicals nec,1.0
2421,,i24.d,Chemicals nec,1.0
2422,,i24.d,Chemicals nec,1.0
2423,,i24.d,Chemicals nec,1.0
2424,,i24.d,Chemicals nec,1.0
2429,,i24.d,Chemicals nec,1.0
243,,i24.d,Chemicals nec,1.0
2430,,i24.d,Chemicals nec,1.0
25,,i25,Manufacture of rubber and plastic products (25),1.0
251,,i25,Manufacture of rubber and plastic products (25),1.0
2511,,i25,Manufacture of rubber and plastic products (25),1.0
2519,,i25,Manufacture of rubber and plastic products (25),1.0
252,,i25,Manufacture of rubber and plastic products (25),1.0
2520,,i25,Manufacture of rubber and plastic products (25),1.0
26,,i26.a,Manufacture of glass and glass products,1.0
26,,i26.a.w,Re-processing of secondary glass into new glass,1.0
26,,i26.b,Manufacture of ceramic goods,1.0
26,,i26.c,"Manufacture of bricks, tiles and construction products, in baked clay",1.0
26,,i26.d,"Manufacture of cement, lime and plaster",1.0
26,,i26.d.w,Re-processing of ash into clinker,1.0
26,,i26.e,Manufacture of other non-metallic mineral products n.e.c.,1.0
261,,i26.a,Manufacture of glass and glass products,1.0
261,,i26.a.w,Re-processing of secondary glass into new glass,1.0
2610,,i26.a,Manufacture of glass and glass products,1.0
2610,,i26.a.w,Re-processing of secondary glass into new glass,1.0
269,,i26.b,Manufacture of ceramic goods,1.0
269,,i26.c,"Manufacture of bricks, tiles and construction products, in baked clay",1.0
269,,i26.d,"Manufacture of cement, lime and plaster",1.0
269,,i26.d.w,Re-processing of ash into clinker,1.0
269,,i26.e,Manufacture of other non-metallic mineral products n.e.c.,1.0
2691,,i26.b,Manufacture of ceramic goods,1.0
2692,,i26.b,Manufacture of ceramic goods,1.0
2693,,i26.c,"Manufacture of bricks, tiles and construction products, in baked clay",1.0
2694,,i26.d,"Manufacture of cement, lime and plaster",1.0
2695,,i26.e,Manufacture of other non-metallic mineral products n.e.c.,1.0
2696,,i26.e,Manufacture of other non-metallic mineral products n.e.c.,1.0
